Full Export Completed,Partial Result Timestamp,Filters,Media Type,Users,Remote,Date,End Date,Duration,Direction,ANI,DNIS,Queue,Wrap-up,Flow,Conversation ID
YES,,Queue: C_FAKE_CHAT,email,Kaique Lopes,Letícia Ramos,01/21/25 12:40 PM,06/18/25 12:57 PM,684944,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,9d64f431-e7a6-46b3-a46c-68d3161f0171
YES,,Queue: C_FAKE_CHAT,email,Lívia Ramos,Marcelo Lima,03/02/25 05:17 AM,06/04/25 09:52 PM,1884781,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,9946f64c-cbaa-4cfd-8fb1-244485bf7576
YES,,Queue: C_FAKE_EMAIL,call,Luiz Gustavo da Conceição; Nina Cardoso,Fernandes,02/16/25 10:03 AM,06/19/25 10:13 PM,1566117,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,3224df74-5773-4b00-8055-d6e906df5dba
YES,,Queue: C_FAKE_CHAT,call,Ana Julia Silveira,Alícia Melo,05/31/25 08:53 AM,06/04/25 11:53 AM,410748,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,cb7e7784-02b5-4216-83eb-6cce8af194e6
YES,,Queue: C_FAKE_WHATSAPP,email,Breno Nunes; Gabriela Ribeiro,Isadora Campos,02/26/25 01:23 AM,07/01/25 01:24 AM,927307,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,e5c6f349-30df-4b61-8610-fd12952774da
YES,,Queue: C_FAKE_EMAIL,email,Davi Ferreira; Matheus Moreira,Moura Fogaça S/A,06/04/25 10:06 PM,01/07/25 11:49 PM,344734,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,15e9e019-9a9b-4c83-93a9-390615b19303
YES,,Queue: C_FAKE_EMAIL,message,Maria Eduarda Ferreira,Silveira - ME,01/02/25 01:45 AM,02/16/25 12:29 AM,590010,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,83b21b18-b130-488b-804c-fbd578a5e0ed
YES,,Queue: C_FAKE_CHAT,message,Dra. Juliana Rodrigues; João Guilherme da Cunha,Lucca Rezende,02/10/25 04:19 AM,01/22/25 06:54 AM,684352,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,0ee7305e-4904-4586-93b6-f12e78a6d44a
YES,,Queue: C_FAKE_EMAIL,call,Enzo Gabriel das Neves; Maria Clara Moura,Sra. Maria Vitória Nascimento,06/25/25 10:22 PM,02/28/25 09:37 PM,1149954,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,698b6f94-4b2e-4335-a979-9c8ea5eaf9f6
YES,,Queue: C_FAKE_EMAIL,email,Raul Barros,Sr. Bryan Azevedo,08/10/25 02:50 PM,01/01/25 04:41 AM,1434483,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,0d0e1789-780f-4182-ad21-0d5a0d1e2c3f
YES,,Queue: C_FAKE_WHATSAPP,message,Luiz Felipe Moreira; Thiago da Luz,Moura S/A,02/27/25 05:01 PM,05/16/25 03:44 AM,1503636,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,793aec89-90ba-44d5-89ff-d40baa458d31
YES,,Queue: C_FAKE_CHAT,email,Rodrigo Dias; Dra. Mariane da Luz,Cardoso S/A,03/08/25 08:32 PM,08/29/25 07:47 PM,1356706,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,5d4e316d-787d-4207-a2bc-f839e6b65dbb
YES,,Queue: C_FAKE_WHATSAPP,call,Vitória Ribeiro; Pedro Ramos,Dias,08/21/25 04:26 PM,06/13/25 11:45 PM,1359246,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,bf9bcd4a-ddf8-4d38-9852-1e5652402243
YES,,Queue: C_FAKE_EMAIL,message,Sofia Lima; Vitor Hugo da Cunha,da Costa,05/29/25 11:12 PM,08/28/25 01:09 AM,118405,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,ab403ed7-4206-49be-bdf3-70a1c378205f
YES,,Queue: C_FAKE_CHAT,message,Bárbara Caldeira,Bruno Nunes,04/21/25 09:03 AM,02/13/25 09:17 PM,1453959,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,36107e5b-b803-4157-874f-ba7859669b9f
YES,,Queue: C_FAKE_CHAT,message,Evelyn Barbosa,Isabelly Carvalho,03/14/25 09:03 PM,04/03/25 01:38 PM,1770247,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,fbb97c38-c7ee-468b-affb-89b57565e38f
YES,,Queue: C_FAKE_WHATSAPP,call,Stella Dias; Vitória Pereira,Sarah Porto,05/28/25 07:31 AM,07/27/25 05:15 AM,604254,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,e687cc1e-ad12-4e41-be58-ca2d1d7e8d27
YES,,Queue: C_FAKE_EMAIL,call,Stella Almeida; Gabrielly Mendes,Stella Carvalho,06/27/25 07:03 PM,04/27/25 11:11 PM,597730,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,ccc8c5f7-0be2-4ae9-a844-c2c199452b3d
YES,,Queue: C_FAKE_EMAIL,call,Dr. Paulo Novaes; Maitê Cardoso,Gabriel Azevedo,07/20/25 04:53 AM,01/23/25 03:30 PM,1487579,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,cc05d17b-d1c9-4bde-b4bc-95db3620dbd5
YES,,Queue: C_FAKE_CHAT,message,Dr. Davi Luiz Gomes,Moraes - ME,04/10/25 05:21 AM,04/14/25 02:56 AM,103877,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,9e00fe91-909f-4d3f-86dc-f78354a8d262
YES,,Queue: C_FAKE_WHATSAPP,message,Maria Eduarda Pinto,Diego Ferreira,05/26/25 04:51 AM,04/05/25 01:27 PM,985209,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,70fdc01c-f958-4ff4-a536-1fff513d0f10
YES,,Queue: C_FAKE_CHAT,call,Dra. Ana Lívia Castro; Bryan Caldeira,Dra. Isadora Cardoso,07/27/25 11:24 AM,04/08/25 04:49 AM,544451,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,e5a63a1b-6c9e-43cb-ad6b-ec19690d40b1
YES,,Queue: C_FAKE_EMAIL,call,Mariana Vieira,Sabrina Martins,08/20/25 03:21 PM,03/28/25 08:39 AM,678523,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,3e25b50c-138d-41d8-aa7b-5c60d189a330
YES,,Queue: C_FAKE_WHATSAPP,message,Dr. Cauã Santos; Cecília Barros,Laís da Paz,04/17/25 07:10 PM,07/26/25 01:25 PM,478870,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,0a35c8fe-c265-43b4-a0a9-5f2f0220dfc6
YES,,Queue: C_FAKE_CHAT,call,Danilo Peixoto,Davi Lucas Monteiro,08/28/25 07:23 AM,07/12/25 08:54 AM,1115631,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,023702d6-225e-44fd-aeb3-9169a9a68fe6
YES,,Queue: C_FAKE_EMAIL,email,Dr. Gustavo Viana; Murilo Silveira,Vitória Vieira,02/09/25 02:28 PM,08/25/25 07:21 PM,999997,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,da96e847-1071-4211-b7e8-1dd824126fa2
YES,,Queue: C_FAKE_WHATSAPP,message,Lucas Fernandes,Porto,04/29/25 11:14 AM,05/31/25 03:20 AM,160706,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,9578ce6b-2cac-4acd-8b70-a26c01426da5
YES,,Queue: C_FAKE_CHAT,email,Lorenzo Cavalcanti; Rebeca Vieira,Rodrigo Ribeiro,03/11/25 11:56 PM,02/01/25 07:17 AM,705196,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,754038e0-141a-4f65-ae06-112f4322d917
YES,,Queue: C_FAKE_WHATSAPP,call,Luiz Felipe Mendes,Ana Beatriz Fogaça,05/14/25 03:35 PM,02/25/25 10:42 PM,682964,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,2e516039-e5a5-423f-9509-bb739f1a47c7
YES,,Queue: C_FAKE_WHATSAPP,message,Lavínia Pereira; Lívia Silveira,Viana,07/23/25 06:53 PM,06/29/25 01:03 AM,1501094,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,4b0ec40b-54a5-431f-b87b-acc1f0d2421a
YES,,Queue: C_FAKE_CHAT,message,Isaac Silva,Levi Gonçalves,01/27/25 09:39 PM,04/02/25 11:57 AM,1945940,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,eb06756e-1d94-4769-8117-ee3547131514
YES,,Queue: C_FAKE_CHAT,email,Beatriz da Rosa; Agatha Melo,da Mata,06/26/25 04:35 AM,05/10/25 06:35 AM,956702,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,fce52055-1062-4761-bdb5-36ada9da5dd7
YES,,Queue: C_FAKE_EMAIL,call,Dra. Cecília Fernandes; Elisa Silveira,Alice Correia,03/01/25 11:50 AM,04/19/25 06:36 AM,118409,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,494dc24a-872a-44b3-ba3a-6c5cd76bd449
YES,,Queue: C_FAKE_EMAIL,message,Lucca Farias,Monteiro,06/08/25 02:39 AM,02/16/25 03:33 AM,276031,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,fb2f297d-11e5-4363-a318-2010ebcea534
YES,,Queue: C_FAKE_WHATSAPP,call,Dr. Marcos Vinicius Nunes,Costela Duarte S/A,06/30/25 05:13 PM,01/11/25 11:03 PM,284588,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,9d00841e-55d5-4d09-ab3c-15d6a8404845
YES,,Queue: C_FAKE_WHATSAPP,email,Luiz Henrique Araújo; Sr. Calebe Nascimento,Costela e Filhos,02/20/25 04:41 PM,06/24/25 01:44 PM,1872833,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,3dc40804-4cac-404e-ac7e-5d49a2bafbbe
YES,,Queue: C_FAKE_WHATSAPP,call,Benjamin da Rosa; Nicole da Luz,Raquel Rodrigues,01/27/25 04:16 AM,07/28/25 12:13 PM,1689583,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,2975a005-a611-46cc-a2bf-d68369f27da1
YES,,Queue: C_FAKE_CHAT,message,Heitor Ramos; Dr. Diogo Campos,Costela e Filhos,01/30/25 05:00 PM,03/23/25 10:36 AM,1411441,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,7dd5be8f-03ab-4a34-b2d2-c3a78b29c92e
YES,,Queue: C_FAKE_CHAT,message,Carolina Rodrigues; Sophie Barros,Kamilly Cardoso,05/04/25 08:49 PM,04/27/25 01:05 AM,1581675,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,82ba6beb-dc9c-43eb-9f61-97b458c26f68
YES,,Queue: C_FAKE_CHAT,call,Dr. João Miguel Dias; Dr. Igor Gonçalves,Silveira S/A,03/06/25 04:13 AM,09/02/25 01:50 AM,1088323,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,85b26663-ae3f-4d5f-8d0c-b808dac17492
YES,,Queue: C_FAKE_EMAIL,call,Joaquim Cunha; Davi Luiz Silveira,Pinto,08/15/25 07:16 PM,01/17/25 02:50 AM,1651126,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,d58ce487-50eb-4a02-ace2-2b67e94d1133
YES,,Queue: C_FAKE_CHAT,email,Emanuelly Nogueira; Raquel Souza,da Luz,07/28/25 11:52 AM,07/14/25 06:19 PM,1193404,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,b1536a03-fe58-4a7e-a804-8757e3fbd382
YES,,Queue: C_FAKE_WHATSAPP,message,Esther Porto,Melo S.A.,01/18/25 06:21 AM,04/05/25 04:37 AM,1099896,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,d6f8e0d6-3860-4a9d-ab7b-36aa14493be4
YES,,Queue: C_FAKE_CHAT,call,Bárbara Viana; Laís Carvalho,Srta. Cecília da Cruz,01/07/25 12:18 PM,03/22/25 06:33 PM,1949060,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,61b2d992-f1d4-44f2-aebe-44cede11e863
YES,,Queue: C_FAKE_CHAT,email,Larissa Gonçalves,Yuri Pires,07/06/25 02:51 PM,07/31/25 05:04 PM,331673,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,f1da8d08-6d6f-4d8e-a2dc-f4cb63a28b1d
YES,,Queue: C_FAKE_CHAT,call,Pietra Mendes,Lucas da Conceição,07/25/25 12:21 PM,06/29/25 05:18 PM,1944538,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,07707e0e-fb47-47de-a0f3-bb28bd20c06b
YES,,Queue: C_FAKE_CHAT,call,Srta. Brenda Almeida,Luana Porto,08/06/25 09:15 PM,03/29/25 11:06 PM,272193,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,f84e9845-7008-4e88-84c5-6f4cd4c705a9
YES,,Queue: C_FAKE_CHAT,call,Vinicius Almeida; Carolina Teixeira,Enzo Gabriel Fogaça,09/05/25 04:02 PM,09/03/25 10:44 PM,1709053,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,c11fda29-debd-453c-9032-306158d24990
YES,,Queue: C_FAKE_CHAT,message,Rafaela Moura; Elisa Mendes,da Luz,03/16/25 09:45 PM,02/20/25 02:58 AM,1996313,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,d6d70a89-d9f3-4979-8de1-5c3edbd8e681
YES,,Queue: C_FAKE_WHATSAPP,call,Luna Azevedo,Fernando Melo,03/24/25 04:58 PM,05/12/25 09:49 PM,594771,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,9581c2f1-b4a9-4e0b-9b40-7ea187de9cb5
YES,,Queue: C_FAKE_EMAIL,email,Clara Caldeira; Yago Rezende,Costela da Cunha - EI,05/14/25 05:57 PM,06/24/25 01:10 AM,1955319,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,4fea88cf-05cc-4354-a95e-9a2cec3b5e39
YES,,Queue: C_FAKE_WHATSAPP,message,Srta. Valentina Fernandes,Vitor Hugo da Costa,05/09/25 01:46 PM,05/13/25 09:22 PM,1199550,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,6919732f-e882-48ee-8a54-9fd05676dc02
YES,,Queue: C_FAKE_CHAT,email,Maria das Neves,Ramos,01/16/25 12:30 AM,04/24/25 08:33 PM,289065,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,7a077232-6a62-4b9c-9a9f-ace21ab0dc51
YES,,Queue: C_FAKE_CHAT,call,Maria Alice Campos; Dr. Pedro Miguel Gomes,Melissa Ramos,04/01/25 10:17 AM,07/24/25 09:59 PM,1174351,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,fc8ae9bd-c969-4fac-9766-92bd6416e20b
YES,,Queue: C_FAKE_WHATSAPP,email,Dr. Otávio Alves; Guilherme Silva,Pinto,07/13/25 11:18 PM,03/30/25 03:34 PM,559369,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,2da61acf-b630-4d90-affa-40f7350cf740
YES,,Queue: C_FAKE_CHAT,email,Ana Julia da Cruz; Marcelo Melo,Dr. Ryan Pires,01/12/25 06:22 AM,01/05/25 02:29 AM,877104,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,e4239023-6c59-4f2e-9959-0bbba8c3a7b7
YES,,Queue: C_FAKE_EMAIL,message,Erick Ferreira,Freitas,03/04/25 12:08 AM,06/13/25 06:57 PM,1246051,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,699edeed-7cfa-400c-8822-5318464b53f2
YES,,Queue: C_FAKE_CHAT,message,Pedro Miguel Martins; Benício Cardoso,Theo Barros,03/29/25 12:46 PM,04/06/25 02:59 AM,1820729,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,b19d78e3-0768-470c-82fb-a3d1936f88ce
YES,,Queue: C_FAKE_WHATSAPP,call,Erick Santos,Carvalho,05/26/25 11:50 PM,02/25/25 08:08 PM,1607929,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,5b193a9b-3f6c-4df5-b94d-f2c98b575c11
YES,,Queue: C_FAKE_CHAT,email,Maria Clara Barros,Sr. Arthur Viana,01/07/25 01:35 PM,02/15/25 10:13 AM,866032,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,34eab001-37ec-4916-9190-64285db08ee1
YES,,Queue: C_FAKE_CHAT,message,Emilly da Paz,Nunes,06/28/25 12:27 AM,01/09/25 05:22 AM,1147601,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,73297c98-a7eb-4d25-a2c9-8d782119d4ff
YES,,Queue: C_FAKE_WHATSAPP,message,Bárbara Silva; Ana Julia Lopes,Moreira,08/25/25 04:23 AM,06/17/25 01:48 PM,1596293,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,7672317d-5e3b-4441-9ef9-8613a8f90d8e
YES,,Queue: C_FAKE_WHATSAPP,email,Dra. Natália Gonçalves,Dr. Joaquim Mendes,08/26/25 12:34 PM,08/10/25 09:10 AM,1453743,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,0681cc00-5e2b-4f96-b9ec-58425ef04225
YES,,Queue: C_FAKE_EMAIL,message,Dr. Pietro Duarte,Cunha,08/07/25 04:53 PM,09/03/25 06:23 AM,554887,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,4ce48e87-1d5f-432f-b16f-afaf153e1a00
YES,,Queue: C_FAKE_CHAT,message,Isabelly Gomes,das Neves - EI,05/14/25 11:23 PM,03/04/25 07:32 AM,1515062,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,bd339897-2188-4028-901d-0201b08eca45
YES,,Queue: C_FAKE_WHATSAPP,call,Isabelly da Conceição,Ramos e Filhos,07/25/25 04:10 PM,09/08/25 02:03 PM,1177517,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,c65c0c2a-29fd-4415-8028-df6cf9fd0365
YES,,Queue: C_FAKE_CHAT,message,João Vitor Lopes,Bernardo da Mata,02/05/25 10:27 PM,04/27/25 06:19 AM,968445,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,7dce18b0-5fcf-4f6f-a85d-8edad50d12c2
YES,,Queue: C_FAKE_WHATSAPP,call,Thales Gonçalves,Sr. Benício da Rocha,01/16/25 04:11 PM,02/22/25 03:00 PM,1775194,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,c3d94859-62be-4e5c-a173-eba1793cd1d9
YES,,Queue: C_FAKE_WHATSAPP,message,Emanuella Rezende,Araújo Silva e Filhos,08/01/25 09:42 AM,02/24/25 10:50 PM,273403,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,3044ffc4-0e82-4f50-b379-6ab24cd8f531
YES,,Queue: C_FAKE_EMAIL,email,Sra. Nina Duarte,Carvalho da Cunha e Filhos,04/21/25 11:51 AM,04/21/25 11:12 PM,1162563,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,2c415f60-b3c5-43ba-bc9d-ea9702759964
YES,,Queue: C_FAKE_EMAIL,call,Catarina Pinto,Gonçalves Aragão - EI,04/08/25 06:57 AM,02/05/25 01:13 AM,999804,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,16ab05a3-b76f-49b9-8c16-687d2d102257
YES,,Queue: C_FAKE_EMAIL,email,Alícia Moreira; Dra. Bárbara Moraes,Lopes,08/15/25 09:54 AM,08/09/25 03:51 PM,757767,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,4845ac27-06e3-4d30-b518-4d1c0fa64182
YES,,Queue: C_FAKE_CHAT,message,Maria Fernandes,Cunha e Filhos,04/02/25 09:53 PM,03/01/25 06:06 PM,319055,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,0216d820-6819-4119-8d6f-c56d532dcae4
YES,,Queue: C_FAKE_EMAIL,email,Marcos Vinicius Carvalho,da Rocha Ltda.,04/01/25 01:47 PM,04/12/25 05:53 PM,1475990,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,5dec7ccc-b5c5-4d9f-8099-527acd11435d
YES,,Queue: C_FAKE_EMAIL,email,Ana Clara da Paz; Noah Pinto,Rezende Pereira - EI,06/11/25 01:30 PM,02/03/25 08:36 PM,1054359,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,4a54a5f3-3d3d-4d08-be5a-86ad2f8611d5
YES,,Queue: C_FAKE_CHAT,email,Carlos Eduardo Correia; Antônio da Cunha,da Rocha - EI,02/02/25 11:03 AM,03/28/25 09:51 PM,1072028,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,97917131-4a3d-4276-979e-ce590a18501d
YES,,Queue: C_FAKE_WHATSAPP,email,Matheus Azevedo; Pedro Henrique Souza,Viana e Filhos,07/25/25 04:02 AM,01/28/25 06:38 AM,342720,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,6983e150-ad6b-4c9b-a13d-98d29411bd59
YES,,Queue: C_FAKE_WHATSAPP,message,João Guilherme da Cruz,Carlos Eduardo Cavalcanti,08/12/25 02:02 PM,08/18/25 04:01 AM,112155,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,11f24fd8-2771-45f8-835c-f16b093ddf52
YES,,Queue: C_FAKE_CHAT,email,Clara da Mota; Dr. Matheus da Rocha,Leonardo da Costa,04/01/25 04:25 PM,06/17/25 09:33 AM,244499,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,6610b404-a043-4992-9cd1-e2d9e18950ef
YES,,Queue: C_FAKE_WHATSAPP,message,Ana Beatriz Jesus; Dra. Ana Clara Rocha,Alves e Filhos,03/26/25 12:41 PM,08/01/25 06:23 PM,833551,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,9e4e31cf-179d-4728-902c-e1fce6e3c5e0
YES,,Queue: C_FAKE_WHATSAPP,email,Luiz Fernando Rocha,Arthur Martins,01/12/25 05:13 PM,02/13/25 12:03 PM,1488455,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,c81ee77d-34b8-432c-b8e0-96ef3d3ac0ba
YES,,Queue: C_FAKE_WHATSAPP,call,Anthony Farias; Francisco Moura,Alice Sales,01/30/25 06:05 PM,04/10/25 11:02 AM,1962011,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,c51b3ac7-7989-4ad6-84ec-d2aee4f5297c
YES,,Queue: C_FAKE_WHATSAPP,message,Isabel Caldeira,Sra. Laís Monteiro,03/01/25 02:41 PM,05/20/25 01:47 AM,665970,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,75901dc5-a72c-4d57-9c12-e54bb51dd156
YES,,Queue: C_FAKE_EMAIL,email,Enzo Gabriel Cardoso; Sophia da Rocha,João Vitor Araújo,03/18/25 01:25 AM,07/13/25 04:41 AM,1622106,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,ba640f90-80fa-47b2-a47a-355ef5ada7db
