Full Export Completed,Partial Result Timestamp,Filters,Media Type,Users,Remote,Date,End Date,Duration,Direction,ANI,DNIS,Queue,Wrap-up,Flow,Conversation ID
YES,,Queue: C_FAKE_WHATSAPP,message,Cauê Pires; Joana Araújo,Mendes,08/12/25 11:56 PM,07/25/25 11:51 PM,1755775,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,a6145f1b-79a3-46a8-9f23-a1b588e65e96
YES,,Queue: C_FAKE_CHAT,message,Kamilly Moraes; Pedro Miguel da Rocha,Nina Lima,03/20/25 08:14 PM,02/14/25 06:33 PM,1012234,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,c51c5229-a145-476d-9779-5b669a452aca
YES,,Queue: C_FAKE_WHATSAPP,call,Helena Lima; Antônio Silva,da Mata,04/01/25 01:20 PM,02/18/25 10:11 AM,1233909,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,1efd393b-2896-4c25-8bb1-bad8250d235f
YES,,Queue: C_FAKE_EMAIL,call,Ana Clara Moraes; Yago Monteiro,Nascimento,04/16/25 05:54 PM,04/20/25 07:46 PM,616243,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,ccaeb64c-74c2-411d-a3dc-896e902369ab
YES,,Queue: C_FAKE_EMAIL,call,Lucca Almeida,Almeida S.A.,06/13/25 10:44 AM,08/06/25 11:20 PM,443190,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,4f26de21-4e61-4e34-a548-dfc876da3747
YES,,Queue: C_FAKE_CHAT,message,Natália Pinto; Juliana Jesus,Lavínia Porto,05/01/25 04:50 AM,02/04/25 01:47 PM,392338,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,62ba6966-3388-4f1b-90f3-83cd6b775489
YES,,Queue: C_FAKE_WHATSAPP,email,Dr. Ryan Azevedo; Isaac Azevedo,Juan Farias,05/18/25 02:13 AM,05/03/25 05:32 AM,1547698,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,32fd7344-7862-41cf-b878-a369b2f3bc00
YES,,Queue: C_FAKE_WHATSAPP,call,Nicolas Nogueira,Pereira,08/28/25 09:48 AM,03/14/25 10:02 AM,520515,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,143e77c2-70fe-4e06-b6e3-1e8ef67fb352
YES,,Queue: C_FAKE_EMAIL,call,Pedro Miguel Moraes; Miguel Nascimento,Martins da Rocha S/A,05/25/25 01:36 AM,08/19/25 12:25 PM,1645040,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,2de3153d-0209-48dc-b811-6c2677489b6b
YES,,Queue: C_FAKE_CHAT,message,Dr. Carlos Eduardo da Cruz; Bruna Rezende,Nicole da Rocha,06/15/25 03:53 PM,04/27/25 09:29 AM,1656299,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,da738817-140f-4b24-bcc9-66c63c19ef42
YES,,Queue: C_FAKE_WHATSAPP,email,Dr. Luiz Miguel Melo,Monteiro,04/20/25 09:34 AM,06/10/25 06:16 PM,268828,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,4c6ced6d-3f7d-4313-af43-8da3a84f3d75
YES,,Queue: C_FAKE_CHAT,message,Dr. Gustavo das Neves; Thales Fernandes,Lima - EI,02/17/25 02:42 AM,06/03/25 02:31 PM,1548181,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,96ce7d17-9a7d-44b4-ad91-9b5591c33f13
YES,,Queue: C_FAKE_EMAIL,call,Vitor Gabriel Farias; Sra. Emilly Porto,das Neves,08/12/25 06:38 AM,04/15/25 05:13 PM,1277209,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,0465a8d7-4388-46fe-a8f0-6068e087e259
YES,,Queue: C_FAKE_WHATSAPP,call,Sophie da Cunha,das Neves Barros - EI,05/08/25 10:56 AM,07/14/25 09:02 AM,1952618,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,b91340e3-9afe-48a7-a0d8-82e46b8d8642
YES,,Queue: C_FAKE_WHATSAPP,message,Rebeca da Rosa; Natália Teixeira,Castro,04/07/25 06:30 PM,03/03/25 05:48 AM,883185,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,ff69af1c-020a-48a8-b7a3-79871a8645c4
YES,,Queue: C_FAKE_CHAT,message,Lavínia Costela,Ryan da Luz,02/14/25 05:12 PM,07/05/25 10:09 PM,1832917,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,53aab43a-7a9b-4b2c-8b19-1955c2fdb44a
YES,,Queue: C_FAKE_CHAT,message,Luiz Henrique Monteiro; Gustavo Henrique Oliveira,Mendes,07/03/25 01:06 PM,08/16/25 10:14 AM,993850,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,202b50d1-c71a-4cec-9bf0-d42a21c4f6d5
YES,,Queue: C_FAKE_EMAIL,email,Felipe Alves,Heitor Freitas,08/09/25 01:53 AM,06/18/25 02:20 AM,427985,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,edcc6a95-61aa-442d-8dec-48e4d92757a8
YES,,Queue: C_FAKE_CHAT,call,Danilo das Neves; Ana Beatriz Araújo,Moraes Cavalcanti S.A.,02/14/25 02:00 PM,03/21/25 05:47 AM,1771570,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,55545bb9-7622-459a-9d20-525ebbdcdd1f
YES,,Queue: C_FAKE_EMAIL,email,Isabella Souza,da Mota,05/09/25 10:58 AM,08/15/25 03:53 AM,941244,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,d6eee772-ad73-4097-a0c4-e637565ea7b8
YES,,Queue: C_FAKE_CHAT,message,Agatha Pinto,Murilo da Rosa,01/27/25 05:06 PM,04/12/25 09:32 AM,1566581,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,4c60507b-8d73-42a6-9c49-7ad1b4b06014
YES,,Queue: C_FAKE_CHAT,call,Francisco Martins,Nogueira,03/27/25 10:32 PM,02/02/25 08:55 PM,493727,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,8ac31e08-ef3e-4770-b90a-e185128dfb82
YES,,Queue: C_FAKE_WHATSAPP,call,Isadora Barros,Gonçalves da Mata S.A.,06/08/25 05:12 AM,03/03/25 04:40 AM,1878650,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,22bf52d3-bda9-4c8a-abb6-2c94eecb343b
YES,,Queue: C_FAKE_WHATSAPP,email,Felipe da Mota,Ramos,04/24/25 04:40 PM,03/13/25 02:43 AM,392560,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,a7f12456-3539-4d22-a815-760743df1c14
YES,,Queue: C_FAKE_WHATSAPP,message,Anthony Jesus,Rafael Porto,08/14/25 12:49 AM,06/11/25 10:28 AM,1350040,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,acbf81d4-b172-4b65-bdcf-c42b8122a1db
YES,,Queue: C_FAKE_CHAT,email,Julia Viana,Arthur Vieira,05/02/25 08:45 PM,02/24/25 04:59 PM,303811,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,61a55642-47d4-4385-9c40-410491af4892
YES,,Queue: C_FAKE_EMAIL,message,Ana Beatriz da Costa; Ana Laura Rodrigues,Gomes,01/26/25 12:21 AM,06/30/25 09:43 PM,853702,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,099c3693-fe59-489f-b035-fa61437478bd
YES,,Queue: C_FAKE_CHAT,email,Emanuel Lopes,Davi Lucas Dias,07/28/25 09:06 AM,05/23/25 09:04 AM,1830934,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,2977fb6e-29d2-45d6-8c03-b6d6f27eec3b
YES,,Queue: C_FAKE_EMAIL,call,Mariana Freitas; Julia Mendes,Levi Mendes,03/03/25 10:29 PM,03/19/25 06:32 AM,1728461,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,fe77d9f9-8533-4baf-a22b-853733777a82
YES,,Queue: C_FAKE_CHAT,call,Pedro Henrique Dias; Daniel Aragão,Isaac Nunes,08/11/25 06:29 PM,02/11/25 08:50 PM,483829,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,028ccae1-e0b8-4731-b454-4a6a372cba50
YES,,Queue: C_FAKE_EMAIL,message,Anthony das Neves,Fernandes Oliveira - ME,06/21/25 06:10 AM,01/27/25 07:12 AM,654700,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,ab9a9585-1f73-4931-b137-d223bbeb914b
YES,,Queue: C_FAKE_CHAT,message,Valentina Ramos; Sr. Leonardo Pereira,Yago Rocha,08/25/25 06:33 PM,08/25/25 09:15 PM,1104675,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,50b034fd-d057-458d-803b-3a8e58ed7798
YES,,Queue: C_FAKE_CHAT,call,Vinicius Caldeira; Guilherme Moura,Benício Cardoso,03/09/25 04:51 AM,03/31/25 03:29 PM,879824,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,c5035b6c-8e5e-41c5-94eb-ae5dbc165b0e
YES,,Queue: C_FAKE_CHAT,message,Luigi da Cunha; Antônio da Rosa,Theo Costela,01/19/25 02:57 AM,02/19/25 08:14 AM,148231,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,116f176a-755d-4764-8bc6-fdb98a497bbd
YES,,Queue: C_FAKE_CHAT,email,Sarah Aragão,Ramos e Filhos,03/05/25 07:40 AM,03/05/25 11:03 AM,871687,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,4aecb057-21e5-459f-8c0c-b19ca9736b18
YES,,Queue: C_FAKE_WHATSAPP,message,João Lucas Caldeira,Oliveira,04/11/25 01:31 PM,08/01/25 05:25 AM,1211073,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,f55c6af8-c6b4-4036-baca-2a87766afbe7
YES,,Queue: C_FAKE_WHATSAPP,call,Lucas Sales; Dr. Juan Cavalcanti,Valentina da Mata,04/13/25 09:57 AM,01/20/25 10:27 AM,127426,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,8aa7deb9-a3cb-49bd-9c19-47e162e5b19a
YES,,Queue: C_FAKE_WHATSAPP,message,Luiz Otávio Pires; Yuri Ribeiro,Mendes Santos S/A,03/11/25 08:35 PM,03/02/25 09:50 AM,771367,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,cd7b6acd-0a44-44d1-994a-c61f51107df9
YES,,Queue: C_FAKE_CHAT,email,Valentina Mendes; Julia Teixeira,Theo Fernandes,07/16/25 10:49 PM,02/27/25 06:10 AM,1189867,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,3fc543c9-7c47-4df2-bf55-f644f278b488
YES,,Queue: C_FAKE_WHATSAPP,email,Caroline Porto,Stella Cardoso,03/14/25 08:30 AM,02/08/25 05:32 PM,928424,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,fab522e5-1600-4e9c-95a4-2c522147129e
YES,,Queue: C_FAKE_WHATSAPP,call,Cauã Souza,Silva,01/17/25 07:07 AM,04/02/25 12:56 PM,1267950,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,b0385cd1-fb86-41c1-98be-6c14b2675285
YES,,Queue: C_FAKE_CHAT,email,Kamilly Barros,Ramos S/A,07/08/25 06:01 AM,04/24/25 03:33 AM,1921661,Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,a118766a-cc45-45fe-893a-d01fb18ed96d
YES,,Queue: C_FAKE_CHAT,email,Noah da Costa; Sr. Nicolas Fernandes,da Luz,08/21/25 07:25 AM,05/04/25 03:08 PM,429314,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,c3aa59ef-e5bb-4fb9-a2c0-7b0fbc374a1e
YES,,Queue: C_FAKE_WHATSAPP,message,Luiz Felipe Cavalcanti,da Luz da Conceição - ME,05/31/25 02:39 PM,04/09/25 08:21 PM,1583313,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,7453c9c3-8ebc-42b1-b866-5e813ff1254b
YES,,Queue: C_FAKE_EMAIL,message,Davi Lucca Aragão; Dr. Davi Lucas da Conceição,Nascimento S.A.,05/27/25 08:48 AM,05/05/25 11:18 AM,832444,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,9752800f-42bb-4890-8f97-b941af62a976
YES,,Queue: C_FAKE_CHAT,message,Isis da Mota; Vicente Almeida,da Paz Gonçalves Ltda.,04/28/25 07:14 AM,06/21/25 11:22 PM,755954,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,04bdd646-d561-4a4a-a7a3-d3fee090c65f
YES,,Queue: C_FAKE_WHATSAPP,call,Luiz Fernando Silveira,Silva,08/21/25 05:08 PM,08/14/25 07:01 AM,1371361,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,455dc614-0301-406c-94a1-c8a6ec2597eb
YES,,Queue: C_FAKE_WHATSAPP,message,Alexia da Cunha; João Lucas Nascimento,Cardoso,08/26/25 04:58 PM,05/02/25 03:26 PM,1203062,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v3,72bce91a-ae8f-491f-89bb-dda43080e036
YES,,Queue: C_FAKE_WHATSAPP,message,Eloah da Mata; Lara da Rocha,Noah Lopes,06/10/25 07:49 PM,04/01/25 01:18 PM,1886999,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,ebd92165-73cd-4e91-af5b-46f7449c230d
YES,,Queue: C_FAKE_CHAT,message,Lorena Lopes; Davi Lucca Moraes,Brenda Aragão,06/12/25 11:24 AM,02/01/25 06:48 AM,321437,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,8af0cf0c-596b-4c6f-a63c-f258e2c53f4d
YES,,Queue: C_FAKE_EMAIL,call,Danilo Cunha; Pietro Moura,Rebeca da Cruz,02/28/25 02:34 PM,08/19/25 02:46 AM,143085,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,52949fbd-1243-4159-9df5-6402492ca612
YES,,Queue: C_FAKE_CHAT,email,Clara Barbosa,Nicolas Lopes,05/03/25 03:30 PM,08/14/25 08:35 PM,295961,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,3e8e9f65-6f96-4845-bb8b-1bf766f8197e
YES,,Queue: C_FAKE_EMAIL,message,Natália da Costa; Júlia da Luz,Rebeca Gonçalves,03/11/25 08:39 PM,01/17/25 02:24 PM,1256993,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,55d145d2-1374-475f-a081-f8de6e74745d
YES,,Queue: C_FAKE_CHAT,message,Emanuella Silva,Pedro Vieira,05/12/25 09:41 PM,02/07/25 05:00 PM,1729819,Inbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,1b625489-b94e-42be-b46b-544c31ccd55c
YES,,Queue: C_FAKE_WHATSAPP,message,Pietro Teixeira,Barbosa Ltda.,08/11/25 09:06 PM,07/27/25 01:16 PM,1107438,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,b451c12b-3975-464c-99da-9362da06e439
YES,,Queue: C_FAKE_CHAT,call,Bernardo Cardoso,Davi Lucas Castro,03/09/25 03:30 AM,01/30/25 02:52 PM,1398470,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,82e89b5e-4bcb-48bd-bfca-79d85f42cf6b
YES,,Queue: C_FAKE_WHATSAPP,email,Ana Sophia Moura,Pinto Viana - ME,07/28/25 01:52 AM,07/13/25 11:42 PM,805614,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,e4c4e73c-4c46-4ad8-a6c6-4e18fdce9d79
YES,,Queue: C_FAKE_CHAT,email,Calebe Correia,Giovanna Ferreira,08/05/25 12:49 AM,07/28/25 03:22 PM,617351,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,fd236d28-4f2e-4a08-a3b3-dfd00ef90bcc
YES,,Queue: C_FAKE_WHATSAPP,email,Vitor Gabriel Cunha,Agatha Barbosa,05/31/25 06:54 PM,03/10/25 11:55 PM,671675,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,ea628d3d-80a2-4679-ad95-e82991eca6b7
YES,,Queue: C_FAKE_CHAT,message,Laura Souza,Elisa Lopes,07/22/25 06:01 AM,05/08/25 02:35 AM,1547734,Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,63416840-f5b3-429a-bc9b-944fc6a3e5d4
YES,,Queue: C_FAKE_EMAIL,email,Juliana Gomes; Sofia Lima,Pinto e Filhos,02/20/25 05:10 AM,03/26/25 01:13 PM,1195995,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,1c9e7844-2e27-47f7-a893-b7e04bd363b4
YES,,Queue: C_FAKE_CHAT,call,Bianca Pinto,da Luz Cardoso S.A.,03/13/25 01:53 AM,01/07/25 03:27 PM,1776046,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,0ba40fdb-105f-4f51-b0af-70d24e3e4f5f
YES,,Queue: C_FAKE_CHAT,email,Davi Lucca Fernandes; Clara Correia,Thomas Rodrigues,07/18/25 11:36 AM,08/09/25 05:25 PM,202281,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,dda7c33a-b334-4e5b-9ca3-aa0ac5c19ddb
YES,,Queue: C_FAKE_WHATSAPP,message,Bryan Ribeiro,da Costa,06/07/25 06:32 PM,08/17/25 09:44 AM,294068,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,9ceb5b43-fa0d-4875-9814-697c9c025145
YES,,Queue: C_FAKE_WHATSAPP,email,Murilo Souza,Pietro da Cruz,07/19/25 11:54 AM,03/19/25 08:19 AM,567221,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,051852dc-8caf-4d2a-bc40-47fa1c6386f7
YES,,Queue: C_FAKE_CHAT,email,Enzo Gabriel Pinto; Júlia Aragão,Dra. Sofia da Cunha,01/01/25 07:51 PM,01/25/25 05:29 AM,1709913,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v2,325b7c88-efad-44b5-990b-bfbc0160c1c4
YES,,Queue: C_FAKE_WHATSAPP,email,Srta. Maria Cecília Mendes,Viana Novaes S.A.,02/07/25 10:09 AM,01/02/25 11:52 AM,609622,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v3,539e832e-0be1-4d38-a1be-3068525f38eb
YES,,Queue: C_FAKE_CHAT,message,Gabriel Farias; Eduarda Vieira,Srta. Isabella Vieira,03/04/25 08:26 PM,06/12/25 07:23 AM,1053154,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,2bc12824-9dae-4912-8f70-ea88d7aae31f
YES,,Queue: C_FAKE_WHATSAPP,message,Stephany Caldeira; Levi Novaes,da Cruz,06/27/25 03:10 PM,06/19/25 09:11 AM,1390028,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,3a25be44-db98-4cde-be7b-15a3eefdf1cf
YES,,Queue: C_FAKE_EMAIL,call,Matheus da Rocha; Mariana Nogueira,Vitória da Rocha,03/25/25 07:11 AM,07/07/25 07:57 PM,1577111,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v1,15534416-bf3a-4509-a66e-cec56852833e
YES,,Queue: C_FAKE_EMAIL,call,Heloísa Correia; Maria Cecília Nunes,Novaes Ramos S/A,04/07/25 05:57 AM,06/18/25 01:40 PM,130716,Inbound/Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,c6e79a7b-f712-4813-8e01-009d8d59b363
YES,,Queue: C_FAKE_CHAT,email,Alexandre Cardoso; Davi Lucas Santos,Eduardo das Neves,08/25/25 10:10 AM,03/01/25 04:02 AM,1843174,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,d961cea0-8a62-4b5c-ac4b-7dbd1961da1f
YES,,Queue: C_FAKE_EMAIL,message,Sabrina das Neves; Sr. Lucas Gabriel Campos,Luana Martins,01/08/25 04:24 PM,06/07/25 04:45 PM,891747,Outbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,7e35cb46-7b76-4a50-a549-84aef3e205de
YES,,Queue: C_FAKE_CHAT,email,Ana Luiza Barbosa,Moura,08/15/25 12:38 AM,03/06/25 09:00 PM,1894829,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,ef30681c-e61b-4afc-a282-84df019b2b5d
YES,,Queue: C_FAKE_EMAIL,email,Manuela Castro,Emanuelly Farias,01/30/25 03:36 AM,08/30/25 05:43 AM,437044,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,71d0f4fd-9b50-4cd7-b793-231f209f9f95
YES,,Queue: C_FAKE_EMAIL,email,Ana Sophia Ramos; Olivia Correia,Dr. Nathan Teixeira,09/07/25 07:32 PM,04/06/25 09:44 PM,600010,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,5995e5f4-4c85-45c1-b159-f8a48a802429
YES,,Queue: C_FAKE_CHAT,email,Luna da Luz,da Costa e Filhos,06/01/25 06:25 PM,05/27/25 08:41 AM,942809,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,d26cf96c-f40e-485f-b228-8b795e5f27a9
YES,,Queue: C_FAKE_CHAT,email,Maria Alice Nogueira; Paulo Moraes,Ana Luiza Cunha,05/06/25 04:50 PM,06/24/25 01:41 AM,902744,Inbound,,,C_FAKE_EMAIL,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v2,81d9cff9-9de2-48ca-8edc-3a083442853a
YES,,Queue: C_FAKE_EMAIL,email,Maria Fernanda da Cruz; Dr. Enzo Gabriel Fogaça,Alves,06/22/25 01:31 PM,04/26/25 04:16 PM,1551097,Inbound/Outbound,,,C_FAKE_CHAT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,dc954d75-944f-42fc-a2f1-e7d4e2f7da51
YES,,Queue: C_FAKE_CHAT,call,Alexia Pires,Pedro Lucas Ribeiro,02/25/25 10:14 AM,08/28/25 06:02 PM,739629,Inbound/Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v1,fd0be52c-971b-4682-ac4d-181069793532
YES,,Queue: C_FAKE_WHATSAPP,message,Bernardo Pires; Mariane Novaes,Alexia Almeida,08/03/25 08:37 PM,08/20/25 04:29 AM,1716752,Inbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,ae01d882-af9d-4df0-8e97-20a0751095ed
YES,,Queue: C_FAKE_EMAIL,message,Eloah Moraes; Mariane Gomes,Emilly Cardoso,07/17/25 04:46 PM,03/17/25 03:56 AM,1442388,Inbound/Outbound,,,C_FAKE_SUPPORT,FAKE-WRAP-UP-TIMEOUT,[LT] Fluxo_FAKE_v3,810a9f84-cd4e-4c4b-9bb7-18a5cd7f9010
YES,,Queue: C_FAKE_CHAT,call,Carlos Eduardo Oliveira,Elisa Gomes,06/27/25 11:59 PM,07/21/25 01:18 PM,581946,Inbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-DELETED,[LT] Fluxo_FAKE_v2,34cd510f-57e6-4df9-a142-070ef197e38d
YES,,Queue: C_FAKE_CHAT,email,Sabrina Teixeira; Ana Lívia Nascimento,Yago Teixeira,01/11/25 08:33 PM,04/14/25 12:02 AM,1126437,Outbound,,,C_FAKE_WHATSAPP,FAKE-WRAP-UP-COMPLETED,[LT] Fluxo_FAKE_v1,cad67b77-0287-4139-90e7-ceb84a3e7903
